CodCopidrogas,EAN BARRAS
100019754,7707186900560
200025478,7707200900903
100019424,7702870070772
100016368,7707189521229
200025477,7707200901023
200025475,7707200901009
200025479,7707200900873
100018796,7702207312520
100008565,7707177972118
100018250,7702870070130
200028091,7702113026511
200032419,7702113030945
100003908,7702870000397
100003909,7702870000670
100003912,7702870000410
200032418,7702113030952
100003913,7702870000199
100003911,7702870000663
100003914,7702870001059
100003915,7702870000762
100013171,7706569021106
100005651,7702207140574
100014174,7702207141670
A887075,7702207140666
100013962,7702207140673
100024210,7730979096478
100024209,7730979096461
100024208,7730979096393
100003916,7706569000194
100003918,7706569000552
100022792,7702207700495
200018367,7707195903552
200021522,7703281000365
200031070,7703281000624
200002693,7703332003352
100005362,7703281004325
100003919,7706569000675
100012731,7706569020673
100006955,7706569000385
100003922,7706569000682
100015560,7702870004517
100004673,7702870000083
100004675,7702870000076
100012144,7706569020406
100022795,7702207700501
100012143,7706569020413
100022224,7896255767637
100009805,7702870999769
100001962,5010706009301
100001961,5010706009295
100014549,7702870999714
100001964,5010706009264
100001960,5010706008359
100023272,7702973048043
100023273,7702973049088
100017810,7702870999653
100006455,7441129800219
200026232,7702870999646
100016001,7707288821695
100016631,9002260017591
100016632,9002260017553
100016630,9002260017577
100024490,7707274723385
100024491,7707274723392
100014164,4015630018277
100018897,7703153026158
200036922,7702870102800
100023627,7703153026141
200019196,93815700432
100017410,7704039115065
100017411,7704039115058
200035871,7702870101698
200032873,7702870101070
100005077,7702092002742
100004867,7703153001131
100021848,7703153028985
200031956,7702870100776
200031955,7702870100769
200036620,7702870102138
200031958,7702870100783
200031957,7702870100790
200036796,7702870102152
200034580,7702870101315
200034122,7702870101322
200034123,7702870101339
200036795,7702870102145
100000361,7702771450543
100000362,7702771450628
100009048,7591044110006
100008032,7591044106245
100014270,3582910023623
100011912,7703234100739
100020905,7703546023283
200000915,7703486017052
200033742,7509552361698
200033741,7509552361704
200000917,7703486043853
105072,7702678052314
105074,7702678052338
105073,7702678052321
105071,7702678052307
200016602,7703002130258
200017146,7703002120105
200015853,7703002120204
200017147,7703002110151
200035731,7702870101681
200014130,7703002900011
200000918,7703486011722
100015615,7707067510680
100015611,7707067510697
200036184,7702870101643
100008023,7702771397848
100007729,7591044009775
200036364,7702870101674
200036183,7702870101636
100016121,7707351592880
100015723,7707351592828
200028351,7702870100431
200028350,7702870100448
200028375,7702870100493
100010630,7702870002797
100018964,7705959870027
100012398,7707355051055
100018338,7705922111041
100002784,7705922111072
100002785,7705922111089
100018339,7705922111058
100017762,7707232090610
100023791,7707232094427
100018788,7702184650011
100018789,7702184650028
100024138,7707237630231
100021913,7704412165502
100011432,7702870003022
100011431,7702870002971
100003923,7706569000200
200036575,751273782796
200036554,855600003971
100023018,751273762323
279192,0
279222,0
200024427,7613032493080
100003925,7706569000323
200024431,7613032457525
100019934,7700604045782
100019936,7700604045805
100019933,7700604045744
100020829,7700604046932
100019932,7700604045751
100020830,7700604046949
100019935,7700604045799
100023395,7790440429969
100015292,7706569022004
100015293,7706569022011
100012190,7706569020420
100024142,7702207704592
100003932,7706569000415
100003931,7706569001252
100008770,7706569001665
100014360,7706569021618
100007825,7706569000705
100003938,7702870001974
100021617,7702870071502
100023968,7702870072349
100022639,7702870071892
200024908,7702024047131
100017932,7702870004906
100020535,7702870071335
200036865,7702870102503
200026590,7702870100301
200023174,7702024043348
100011430,7702870002896
200021038,7702024047179
200032839,7707016405036
100022455,7702870071755
100012193,7706569020437
A950573,854688003712
A950574,854688003729
100012194,7706569020444
100005656,7702207123119
100020955,7706569022745
100011779,7706569002853
100014034,7706569021342
100023015,7706569022875
100010406,7702870002711
100011774,7706569020093
100016924,7706569022097
100016923,7706569022080
100005659,7702207136027
100020493,7702207573914
100018943,7702207136089
100019646,0
200000855,7891000064634
100017206,7706569022455
100017207,7706569022431
100017205,7706569022448
100014486,7702207525104
A953421,7502253071729
200026283,7502253071699
100020590,7703186029539
100016040,7702870004111
100003942,7706569001443
100003943,7706569001450
100009408,7702870002261
100009409,7702870002278
100003945,7706569000774
A952934,7703186031396
100014620,7706569021786
200000859,7702024001362
100020669,7707232093604
100022256,7707232098586
100018825,7704039117205
100022454,7706569022806
100023574,8904184002497
100023575,8904184002480
100014558,7706569021540
100009760,7702870002636
100007826,7706569000231
100004238,7702207144213
100020055,7702207573853
100009592,7707189520581
100013917,7707355050959
100006356,7707355050584
T0065964,7702057065966
T0066110,7702057066116
T0066271,7702057066277
T0066462,7702057066468
T0065957,7702057065959
100008147,7612797309216
100017557,7703763993871
100019570,7702207314531
100021772,7703763997763
100021670,7702207700037
100024486,7707274722296
100024485,7707274722241
100024001,8901117228801
100000245,7704941080246
100014432,7704941110264
100001556,7705115000091
100020420,7702207573860
200036341,7706849110445
100021382,7705959884017
100003947,7702870999844
100003949,7706569001115
100006956,7706569000538
100008016,7702123411116
100022790,7702207700396
100022791,7702207700587
100024295,7702207704820
100022732,7702207700358
100018420,7795320000078
100014324,7702870003961
100010326,7704039112408
200031773,8904184001797
100018926,7704039110886
100010832,7704039112507
100016416,7704039113481
100016415,7704039112439
100021933,77013224
100021932,77013217
200036619,7702870102190
200035710,7702870101605
100022287,7703763997299
200035730,7702870101612
100013300,7702207149942
100011781,7706569002860
100021678,7702870071496
100013778,7702870003671
100010407,7702870002728
100011776,7706569002990
100023645,7702605109616
100023303,8435214411656
100010543,7703153015374
100014127,7702207163948
100015319,7707291990081
100014215,7703153021719
100010228,7702207158012
100024501,7707274721800
100007827,7706569000262
T0708485,7702057708481
100007828,7706569000279
100014465,7702057077181
200036679,7702870102299
200036921,7702870102343
200032507,7702870100806
200036437,7702870102107
100014464,7702057077020
200036363,7702870102114
A928563,7703153028084
100010070,7703153014513
100010544,7703153015718
100014858,7703153022419
100024430,7703546704045
100000085,7798092890120
100000086,7798092890137
100013613,7798092890151
100008168,7896226504865
100008169,7896226503929
100013797,7707355052342
100013794,7707355052359
100013796,7707355052373
100013795,7707355052366
200036576,19962797767
100014580,7703546034029
100020242,7501124181857
100020481,7501124182069
200031420,7702870100691
200023083,7702870100141
100011162,7702207166208
100004869,7703153000400
100013222,7702207163207
A947356,7702313155004
100015804,7706569022165
200014739,7702313546338
100020292,7702870071021
200027489,7707200907001
100021705,7702870071571
100011304,7706569002808
100014359,7706569021687
T0775056,7702213077505
T0775124,7702213077512
200035465,7702037912235
200028175,7707267902056
200037061,7701684055371
200035463,7702037912280
200035464,7702037912273
200030774,7707274980115
T0630173,7702137630176
T0631602,7702137631609
T0631817,7702137631814
T0631848,7702137631845
T0634984,7702137007541
T0631275,7702137631272
T0636904,7702137636901
T0636881,7702137636888
T0635093,7702137007558
T0631220,7702137631227
T0630210,7702137630206
T0636867,7702137636864
T0634953,7702137007534
T0626392,7702137004373
T0626354,7702137004366
T0629544,7702137629545
T0628220,7702137001037
T0629568,7702137629569
100003955,7706569000743
200022256,7703166001050
100010229,7702207161166
200020378,7705471800564
100020762,7702870071359
200020379,7705471800533
200010385,7707145300875
200022281,7703166001241
100012192,7706569020536
200020576,7707232093697
100021427,7707232093833
100016280,7702870004739
200022278,7703166001333
200015556,7702645202100
100019601,7702870070888
100016434,7702195041518
100024564,7709584050229
100014363,7706569020857
100003958,7706569001276
100014028,7706569002778
100011775,7706569020079
100009680,7703889132154
100008091,7706569001528
100007912,7795320018936
100013780,7702870003596
100005665,7702207188620
100003959,7702870999790
100013912,7702870999745
200036028,7707210530855
100003962,7702870050293
200029538,7707210530701
200016590,7702870050934
200000161,7702870050064
200025622,4891138948922
200029247,4891138948823
200030028,4891138953322
200016595,7702870050125
200025016,7702094000180
200023394,7702094000036
100000885,7707188880730
200037065,7702870102701
32501,7703799325011
32502,7703799325028
32503,7703799325035
32504,7703799325042
32505,7703799325059
32506,7703799325066
100017677,7707206270314
100010855,7707206270093
100004298,7707206271434
100017414,7703283401634
100017413,7703283401795
100017412,7703283401658
100021753,7703283404116
100017096,7703283402259
100017097,7703283401672
100016884,7703283402266
200034151,7702870101193
200034152,7702870101209
100019443,7703546010030
100019640,7703546010061
100023203,7703153031657
200036097,7702870101780
200037067,7702870102725
100023870,7703153033361
100023871,7703153033255
200034153,7702870101216
100000958,7703381003242
100000959,7703381003211
100000960,7703381003150
100004678,7702870000458
100004679,7702870000465
100004680,7702870000472
200034154,7702870101223
200036093,7702870101766
200034155,7702870101230
200034156,7702870101247
200037066,7702870102718
200036378,7702031971429
200015714,7702035458971
200034157,7702870101254
200034158,7702870101261
200036094,7702870101735
200036095,7702870101742
200034159,7702870101278
200034160,7702870101285
100010226,7702207162163
100024177,7706569022936
100018928,7702870070635
100003965,7702870000540
100014621,7702870004128
100017056,7706569022349
100015803,7706569022172
100015802,7706569022189
200032659,7702031809876
100014559,7706569021625
100018467,7706569022547
200003792,7702035431271
200003794,7702035422224
200034303,7702870101179
200034383,7702870101162
100017055,7706569021922
100008573,7706569001634
100003968,7702870000830
100003967,7702870000649
100003969,7702870000991
100005675,7702207183861
100005676,7702207185865
100017216,7702870004920
100013170,7706569021038
200032660,7702031809883
200027566,7702031547532
100013167,7706569021021
100009571,7702870002193
100003976,7706569000309
100003977,7706569000293
100018126,7702207316870
200029573,7702031587637
200029572,7891010586492
100023562,7702207704622
100010581,7702870002766
100013904,7702870003688
200019142,7705115000022
100002739,7707193640404
100019593,7707016404428
100018012,7702207308097
100011286,7707213870231
100022324,7702207700181
A920474,7702035726049
100013587,7703038060970
100023730,7703038067269
200034648,7702277151319
100013586,7703038060987
100015211,7703038065630
100012334,7703038050018
200035534,7891010919221
200028471,7702560033841
200028470,7702560024146
200007204,7702560006456
200034915,7701684962662
200031179,7702113028423
200036399,7707271451755
100023818,7703038067528
100023817,7703038067511
100012336,7703038050032
200007167,7703109011696
200035066,7707274913755
100012337,7703038050056
A947699,650240030840
A941563,650240027543
T0017057,7702057017057
100013585,7703038060994
A674451,7702057017057
100013582,7703038010067
100013583,7703038010050
100012338,7703038050063
100014390,7703038062646
100023954,7703038067566
100021485,7703038067146
100012341,7703038050124
100012342,7703038050131
100009650,7730698001333
100011851,7730698005904
100004422,7702635101871
100022739,7707177970497
A3325,7703712033252
A3178,7703712031784
100018663,7703038050148
100012344,7703038050155
100012345,7703038050179
100020430,7703038067122
100019081,7702195000300
100016579,7703038065685
100019600,7702195109522
100013581,7703038065333
100017053,7702195095061
100017866,7703038066507
100017826,7703038006640
100019541,7703038067016
100012346,7703038050193
100022904,7703038067252
100019897,7703038067054
100019623,7703038067023
100012347,7703038050209
100013580,7703038060420
100014387,7703038065524
100008144,7705959005306
100017499,7703546091107
100023740,7703546092906
100019071,7703546092104
100019540,7703038065920
100017825,7703038065906
100019608,7703038067092
100016821,7415100400170
100015758,7415100400163
100019044,7415100400408
100012349,7703038050230
100012350,7703038050247
100012351,7703038050254
100017524,7702057075217
A3469,7703712034693
100022677,7703038070443
100021486,7703038011903
100012352,7703038050261
100018120,7703038066491
100012353,7703038050278
100012380,7703038050285
100018313,7703038066606
100014880,7703038065470
100014732,7704412165816
100012354,7703038050308
100013578,7703038061038
100019733,7703038067030
100012356,7703038050322
100017525,7702057079246
100012357,7703038050339
100013577,7703038061045
100016790,7703038050346
100012358,7703038050360
100022571,7702195116995
A925916,7705959000141
100000283,7321837701544
100012359,7703038050377
100019273,7795368055207
100012360,7703038050384
100018121,7703038066521
100005364,7795368002041
100011544,7795368002553
A3331,7703712033313
100012361,7703038050391
100008691,7707177971005
100015633,7703038065272
100015632,7703038050414
100019735,7702195109539
100012363,7703038050445
100018470,7703038050452
100000742,7702973031694
100018616,7703038066620
100018469,7703038066613
100019512,7703197053257
100016423,7702973041440
100005900,7702057013356
100015358,7703038050469
100022678,7703038067214
200034786,7702031972105
100012366,7703038050490
200033406,4005800153204
100016707,7703038050506
100015360,7703038065616
200021154,7707232093826
200035072,7707274721992
100023204,7703038067313
100019168,7703038020004
100012368,7703038050513
100018261,7703038050537
100012369,7703038050544
100013575,7703038062431
200027403,7702031564430
100013574,7703038065425
200027496,7702031564447
100019166,7703038020028
100012370,7703038050551
100012371,7703038050568
100019419,7703038066897
100019312,7703038066958
100018468,7703038066637
100019167,7703038020035
100013572,7703038095828
100013573,7703038095811
200024531,93000011022
200033836,93000010049
200004293,93000010056
200024530,93000011039
200025361,728947110032
200025362,728947110018
200025363,728947110025
200020794,7702014566031
200020796,7702014566024
200020797,7702014566079
200020798,7702014566000
200020799,7702014566017
200020800,7702014566086
200015474,7899026494022
200022495,7702035892706
200022496,7702035892676
200015500,7899026493681
100015219,7501303433500
200027121,7899026493964
200015490,7899026493704
100023946,7702184620045
100003934,7702870001967
100019634,7702870070857
100019633,7702870070840
100003935,7702870001943
100019636,7702870070826
100019635,7702870070833
100003936,7702870001950
100019637,7702870070871
100024139,7702870072288
100024140,7702870072295
100024388,7702870001806
200015502,7899026493711
200034549,7509552913057
100010824,7702870002865
200034552,7509552912937
200013323,7506078926929
100000216,7707236671570
100023189,7707236675769
100017666,7707236675981
200031525,7702113009620
200031522,7702113009606
200031521,7702113013092
200031523,7702113009484
200031514,7702113023688
200031513,7702113023695
200031518,7702113009613
200031517,7702113009651
200031642,7702113031454
200031515,7702113009583
200031643,7702113031478
200031524,7702113009491
200031516,7702113009576
200031520,7702113009507
200033768,7702113697599
200033373,7702113697803
200033769,7702113697612
200033371,7702113697827
200033767,7702113697520
200033770,7702113697506
200033378,7702113697711
200033771,7702113697605
200033372,7702113697810
200033772,7702113697513
200033377,7702113697728
200033773,7702113697568
200033393,7702113697773
200033774,7702113697544
200033775,7702113697483
200033380,7702113697698
200033776,7702113697582
200033374,7702113697797
200033383,7702113697650
200033777,7702113697537
200033375,7702113697742
200033778,7702113697490
200033379,7702113697704
200033779,7702113697476
200033780,7702113697452
200033382,7702113697667
200033381,7702113697674
200033781,7702113697438
200033384,7702113697643
200033132,7509552909784
200036176,7702113613964
200027800,7509552906233
200019257,7707355050492
100009740,7501033958793
100018310,7501033958014
200030044,7509552908497
200028777,7509552906974
200026479,7509552902747
100021176,7707330052060
200020233,7506078947900
200034471,7509552908992
200036804,3600541358485
100021178,7707330052008
100021179,7707330052015
100021182,7707330052039
100021177,7707330052077
100023482,7707330050295
100021180,7707330052022
100023638,7707330050301
100010577,7703283401320
100021866,7703283404666
200025572,7896014188031
100010579,7703283401337
100021868,7703283404673
200023363,7896014187997
200018621,7896014184552
200023361,7896014188017
100022420,7703283404581
200018620,7896014184477
200018613,7896014184569
200018619,7896014184484
200018612,7896014184538
200025570,7896014188000
200018622,7896014184514
200028889,7899026496507
100005082,7896226501628
200025569,7899026458864
200018610,7896014184491
200013327,7506078932876
100018195,7703006321362
200005888,7703086070129
200035216,7701101244807
100023088,7707232097770
200036452,7501027524324
200034548,7509552913026
200034547,7509552913002
200034551,7509552912883
200019997,7506078959033
200013746,7506078926912
200033131,7509552909753
200027803,7509552906202
200027802,7509552906219
200030043,7509552908459
200028776,7509552906950
200020235,7509552193831
200020234,7506078947894
200033860,7509552911411
200035600,7501839105247
200036042,7509552914641
100020663,7707232097411
200035606,7501839108927
200035604,7509552914696
200028774,7509552906998
200033739,7509552911992
200033869,7707274913748
200027142,7506078947917
200033861,7509552911473
200027741,7899026435834
200027841,7509552906240
200028370,7705471700079
200028368,7705471700154
200027144,7509552903362
200030039,7509552908572
200029701,7707444500037
200000219,7501027218377
200027459,7707444500013
200036798,7707444500167
200036806,7707444500129
200000220,7501027293473
200032681,7707444500150
200036797,7705451039304
200036799,7707444500112
200012984,7501839107852
A953190,650240032516
A952124,7702433330282
A952127,7702433330299
A952129,7702433330275
A952123,7702433330268
A950461,7702433330237
A950463,7702433330220
A950462,7702433330169
A950458,7702433330213
A950460,7702433330244
A950459,7702433330183
200000221,7501027286017
200027386,7702018283200
200000222,7501027272706
200000223,7501027254436
200036192,7501027286024
200030152,7702560031540
200000224,7501027286000
200036193,7509552909821
200027377,7702018072408
200036803,7509552917437
200036801,7509552917406
200005766,7707200902181
200031305,7702018348077
200036802,7509552917420
200025899,7899026462533
200025898,7899026462540
200034979,7506339315486
200030338,7898587775908
200037086,7500435125260
200025897,7899026462557
200032847,7506339358759
200025896,7899026462564
200025895,7899026462571
200006468,7702018011100
200026538,7506195153574
200026537,7506195184431
200037085,7500435125253
200025889,7899026462595
200028358,7702018294770
200009889,7501009225003
200025894,7899026462601
200030339,7898587770651
200020781,7702018983872
200025893,7899026462625
200025892,7899026462632
200036832,7500435011297
200025905,7899026462656
200034750,7899706130899
200027182,7501009224020
200025890,7899026462670
200030340,7898587770699
200025888,7899026462687
200030337,7898587770668
200033677,4891228301255
200033676,4891228580018
200035527,41554462838
200034042,41554443493
200018535,7591066387615
200033749,30108493
200033750,30108417
200020819,41554197044
200035743,7702433290869
200035745,7702433290845
200035744,7702433290852
200034686,7502214738913
200029272,7702044056441
200029271,7702044056380
200029270,7702044056397
200035735,7702433290876
200036695,7702024058472
200035737,7702433290821
A954827,7707254792349
100018808,7703153026493
200035736,7702433290838
200035734,7702433292597
A944144,3518646672026
200035746,7702433292634
200035748,7702433292610
200035732,7702433292641
200035747,7702433292627
A945645,3518646672019
100017640,7730698007106
100017642,7730698008967
A949967,7702502021325
200022150,7702037650625
200035739,7702433292542
200035751,0
200036032,7702113038118
200035750,0
200035404,7709104404471
200035945,7708986409093
200035211,7709091662281
200035740,0
200035764,8809033594324
200036847,7509552913217
200032050,8809033596656
200032051,8809033596670
200035749,7702433292580
200035047,7702011028914
200035741,0
200035742,7702433290937
200005825,7702117006939
200036274,7702011048141
A12613,7707035560037
200026873,7707274980146
200035756,7702433290913
200035758,7702433290906
200035755,7702433290920
200035759,7702433290883
200035757,7702433290890
200034041,3600522892595
200036655,7702047005347
200035687,7702097069443
100013715,7704039121103
200007533,7709995000288
A3070,7703712030701
100001763,7702605109517
200007534,7709995000516
100022328,7707296100034
100012972,7707296100089
100011540,7702635181071
100012970,7707296100096
310019,7707194530971
200033232,7702174073257
100019534,8436024610093
200037018,7707670407308
200037010,7707670405229
200037004,7707670402242
200037028,7707670409968
200037016,7707670407018
200037005,7707670403201
200037011,7707670405472
200037023,7707670408855
200037014,7707670406608
200037019,7707670407513
200037002,7707670401153
200037027,7707670409838
200037003,7707670402150
200037020,7707670408374
311156,7707363369562
200037012,7707670406110
200037017,7707670407209
200037000,7707670400477
200037021,7707670408398
200036999,7707670400392
200037015,7707670406615
200037001,7707670400590
200037006,7707670403904
200037007,7707670404215
200037008,7707670404390
200037026,7707670409296
200031714,7707249336619
200031717,7707249336640
200031713,7707249336602
200031716,7707249336633
200031712,7707249336596
200031715,7707249336626
200014413,7702783200396
200014414,7702783200426
200014418,7702783201492
200014407,7702783200389
200014408,7702783200419
200014410,7702783200471
311032,7707363368268
200014420,7702783200433
200014422,7702783200495
200014424,7702783201508
311148,7707363369487
200024354,7702783001030
310016,7707194534153
310028,7707194530742
310075,7707194533439
310116,7707194539639
311053,7707363368503
310071,7707194532913
310114,7707194539615
310070,7707194532906
311058,7707363368558
310915,7707363367056
311169,7707363369692
310175,7707194531589
310913,7707363367032
310916,7707363367063
311057,7707363368541
311291,7707773830539
310173,7707194530599
200014607,7702783000026
310462,7707363363881
310154,7707363361498
310093,7707194530223
310054,7707194530025
200003235,7702783002372
310148,7707363361436
200003239,7702783002334
310156,7707363361542
310079,7707194534474
200003243,7702783002365
310064,7707194532661
200003247,7702783002327
310107,7707194537987
310111,7707194539523
200003251,7702783002389
311054,7707363368510
200003257,7702783000392
310174,7707194530773
310051,7707194531770
310036,7707194530605
310027,7707194530544
311320,7707773830614
310077,7707194534436
200003264,7702783000293
310909,7707363366998
311289,7707773830515
311295,7707773830577
310104,7707194530247
310157,7707363361559
310118,7707194539653
310060,7707194532067
311181,7707773830256
310063,7707194532463
310053,7707194530018
311426,7707773830928
310293,7707363363171
310918,7707363367087
340051,7707194536034
200024323,7702783012081
200024321,7702783012104
200024319,7702783012111
200024322,7702783012098
200003283,7702783005670
200003285,7702783001306
310192,7707194534177
310045,7707194538632
310190,7707194530995
310040,7707194530926
310194,7707194534160
200017832,40000012313
200017833,40000012320
200024525,40000422068
200024526,40000424314
200036756,7506205811364
200033958,7506205809101
200035977,7506205811074
200033960,7506205809125
200033961,7506205809132
200033967,7506205809453
200033966,7506205809460
200033962,7506205809156
200035978,7506205811081
200033965,7506205809187
200011857,7503013040795
200033952,7506205808999
200036754,7506205811340
200006999,7701184015257
200007003,7701184015233
200007007,7701184015134
100024489,7707274724245
100024488,7707274723989
100014170,7707263001135
100010540,7707263001166
200036555,7506205811326
200033954,7506205809002
100024108,7506205811098
100023021,751273774869
100022722,7702973041488
100022725,7702973048067
100021013,7702973048098
200025876,7703319000022
200033955,7506205808944
200036755,7506205811357
A952154,7703286112100
100012078,7707355052427
100013790,7707355052465
100012079,7707355052410
100020462,7706309000897
100005433,7896116861252
100019442,7703445170507
100024060,7703445170538
100021111,7707040610253
100003939,7702870001110
200036556,7506205811333
100013273,7702870001073
100016890,7702870003268
100013272,7702870001066
100022456,7702870071748
200033957,7506205808951
100024109,7506205811104
100023810,7506205810138
100023811,7506205810909
100023812,7506205810152
100020890,7704412167230
200027122,7506205804038
200022720,7506205801143
200028952,7861184500266
200020202,7707249020020
200027296,7707249020051
200020203,7707249020013
200024061,7707249020044
200032590,7707249020136
200018404,7707364802013
200018403,7707364802020
200018402,7707364802037
100024566,7707236121822
200007135,7707364800804
200026051,7707364804246
200026052,7707364804253
100005905,7702057074265
200026053,7707364804260
100011473,7703153017378
200026054,7707364802099
100022076,7702057062224
200007147,7707364802150
200007148,7707364802167
200007149,7707364802174
100016858,7707067620396
100016857,7707067620204
100016859,7707067620402
100023389,7703546161404
100023390,7703546161800
100023391,7703546162104
100023392,7703546162807
200007150,7707364802181
200007151,7707364802198
100020858,7702184500316
100020864,7702184500446
200032071,79573009185
100024310,7702184501023
200032074,79573108505
200032073,79573009178
100020861,7702184510339
100016617,7702184510025
200035455,79573009192
100019004,7702184510216
100016616,7702184510032
100020857,7702184510254
100016618,7702184510018
100020862,7702184510308
200032077,79573105832
100014746,7704412100046
200035686,7702011001474
200034424,7702011061133
200021162,7702993012871
200035042,7702011080134
100014747,7704412070882
100020880,7704412100404
100021902,7704412100121
100014741,7704412100084
100023714,7704412066014
100014719,7704412079663
100014748,7704412080607
100014749,7704412080867
100021047,7704412100640
100021048,7704412100633
200030891,7702277140597
200033594,7702277125686
100021046,7704412100817
200034096,7702277140603
200033593,7702277125655
100021271,7704412100824
200028469,7702277120797
200025393,sin asignacion
200028468,7702277120780
200034888,7702277121572
100021269,7704412117037
100021270,7704412406001
100021903,7704412118324
100021904,7704412118300
100021905,7704412118690
100020875,7704412118898
200019748,7709990063332
100014752,7704412454439
100014753,7704412477957
100020873,7704412118928
100021907,7704412118942
100021262,7704412118522
100021263,7704412478527
100024144,7704412118546
100021264,7704412118430
100007806,7501122996224
100023316,7704412509726
100023719,7704412406421
100019015,7703546095808
100019014,7703546095709
100002077,7703546095600
100014723,7704412855069
100021662,7705713630003
100021661,7705713610005
100020453,7704039121295
100014265,8714651002314
100021909,7704412142916
200033843,7506339350913
100014724,7704412143500
100020871,7704412086548
100021051,7704412175075
100020895,7704412159280
100014727,7704412159389
100024146,7704412169388
100021914,7704412165601
100014729,7704412260016
100020892,7704412165854
100020891,7704412135437
100020889,7704412100282
100014755,7704412186446
100020888,7704412500013
100014743,7704412828551
100020887,7704412135444
100023315,7704412168398
100023312,7704412099890
100019201,7703153027230
100019202,7703153027247
100014734,7704412170896
100007920,7702502248401
A3060,7703712030602
100014736,7704412658097
100023314,7704412152823
100014739,7704412002005
100021268,7704412004085
100021052,7704412179295
100021916,7704412186057
A3210,7703712032101
100016093,7707234230458
100020497,7702184030288
100020886,7704412167049
100013083,7705366204019
100018927,7702195090486
100014745,7704412256033
100020884,7704412186477
100021915,7704412167148
100021261,7704412265776
100020885,7704412265028
100004112,7702418000018
A3306,7703712033061
100009843,7702418002708
A3182,7703712031821
100016791,7702605107315
100009844,7702418002715
100004115,7702418000223
100021267,7704412167254
100021700,7891721028694
100022234,4027269910303
100020733,7702418005754
100004122,7702418004528
100004123,7702418004696
100004126,7702418004672
100014733,7704412167124
100004132,7702418001640
100004133,7702418001657
100004130,7702418000100
100005694,7792219000621
100002706,7703158001044
100022943,8437009433560
100003153,7707173600220
100003154,7707173600138
100004131,7702418000117
100017373,7702184020142
100011610,7702418003521
A3145,7703712031456
100011611,7702418003545
100003108,7707177970343
100004139,7702418005051
100008013,7795305141864
A3075,7703712035799
100021997,7501298222462
100004145,7702418001114
100004144,7702418000841
100004148,7702418003613
100007847,7702418001558
100016746,7501298221939
100004153,7702418001992
100023016,7706569022851
100017740,7501298221946
100004876,7703153001698
100004877,7703153001704
100004154,7702418002005
100019101,7501298221960
100019100,7501298221953
100014142,7501298212265
100007848,7702418001541
100004156,7702418001985
100016745,7501298221922
100004168,7702418000575
100010918,7702973035418
100004169,7702418001381
100004170,7702418001084
100017741,3596540150062
100019098,3596540210049
100004173,7702418001206
100001057,8027950200245
100004435,7702635195627
100014900,7703381003228
100014901,7703381004515
100000964,7703381003990
100012102,7703381004195
100017460,4048846003461
100017459,4048846003478
100017458,4048846003492
100017457,4048846003508
100000965,7703381004102
100012103,7703381004201
100013196,7703381004218
100001058,8027950200238
100004180,7702418000414
100013236,7703546038201
100004183,7501298217536
100022920,7706309001078
100004185,7702418004351
100021672,7703546038447
100021636,7703546038225
100019563,7501298220185
T0644879,7702057644871
T0644893,7702057644895
T0644855,7702057644857
T0644862,7702057644864
T0643272,7702136643276
T0646813,7702136646819
T0646820,7702136646826
100022583,7702418006225
T0644824,7702057644826
T0644831,7702057644833
T0644800,7702057644802
T0644817,7702057644819
100004191,7702418000537
100004192,7702418000520
100011369,7702418003583
100022810,4054839015915
100014784,7501326048774
100014782,7501326048736
T0643548,7702136643542
100014783,7501326048767
100004545,7707213870170
100001567,7501326052337
100005517,7702502011241
200032145,7707200907568
200015997,7702796830009
200015998,7702796831006
200015999,7702796832003
100021350,7702502020137
200016332,7707331801360
200032324,7707331801926
100005516,7702502012194
200016329,7707331801377
100005518,7702502012200
100005525,7702502011579
200027546,7707331801582
100013284,7702502015430
100005543,7702502224306
100005544,7702502223606
100014768,7501326049054
200032352,7707228365821
200034553,7702098037885
200034554,7702098037892
100024597,7709990802320
100022388,7705959013271
100022389,7705959881566
100017914,7705959013523
100015372,7501326049061
100014767,7501326048996
200014489,7706183390039
100015468,7501326049023
200007076,7707203280514
100014781,7501326048873
100014780,7501326048880
100005570,7702502239003
100005581,7702502015959
100005582,7702502015683
200030060,7707232097428
100015699,7707213870330
100015134,7707213870248
100001590,7501326052092
100009701,30006030121
100001602,3556610000031
100019232,7702502019803
100018891,7706976000848
100022484,7707351230157
100022485,7707351230294
200026256,7706976000879
100013235,7703546039406
100004761,7707176460807
100021425,7707232090689
100021420,7707232096216
100021431,7707232092508
100021426,7707232090672
100018257,7706976000176
200000864,7702024003519
100022486,7707351230386
200032931,7702024059547
200034692,7702024063216
100022487,7707351230393
100004212,7706976000268
200026257,7706976000671
100004215,7706976000350
200026686,7702133452413
200027950,7506105616090
200027948,7506105616076
100017974,7702418005105
100017973,7702418005112
100017975,7702418005099
100017977,7702418005136
200028523,7702133456602
200028522,7702133456572
200028524,7702133456640
200005281,7702133452215
200005282,7702133414442
200005284,7702133452222
200005283,7702133414466
200027949,7506105616083
200016650,7702133452239
100006193,7702338365006
200020715,7702133459764
200020716,7702133459740
200021356,7702133459801
100008861,7704232000687
200020713,7702133459757
200005289,7702133445095
200005290,7702133001321
100006194,7591592208118
200005291,7702133018978
200010863,7702133445118
200005295,7702133001307
200008112,7702133445125
200008113,7702133020421
100015387,7702870003930
200036549,7622210699473
200021822,7707294450100
200021832,7707294450155
